shape,label_noise,n_samples,seed,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,runtime
radial_segment_3d,0.03,10000,11,30,oc1,0,0.6938,0.0,,,0.0,0.0,0,1,0,0.0,0.0006465734913945198
radial_segment_3d,0.03,10000,11,30,oc1,1,0.6938,0.0,,,0.20346178967994777,0.08774849933391327,1,2,30,0.0,484.53936733677983
radial_segment_3d,0.03,10000,11,30,oc1,2,0.6938,0.0,,,0.43860222077073807,0.17828193393403002,3,4,30,30.0,785.023860482499
radial_segment_3d,0.03,10000,11,30,oc1,3,0.697,0.0852384062704115,0.5326530612244897,0.14695945945945948,0.500653167864141,0.20746134542150219,7,8,30,30.0,1002.0609888713807
radial_segment_3d,0.03,10000,11,30,oc1,4,0.6954,0.005878510777269758,0.9,0.011680726800778715,0.6499836708033966,0.4096352782413615,15,16,30,30.0,1134.1024716598913
radial_segment_3d,0.03,10000,11,30,oc1,5,0.7,0.04604833442194644,0.6409090909090909,0.08592321755027423,0.718316091106382,0.4129645266305564,30,31,30,30.0,1231.6182511858642
radial_segment_3d,0.03,10000,11,30,oc1,6,0.7207,0.37883736120182887,0.5655777669429547,0.45374535497750834,0.7219355541040717,0.45700958000731107,59,60,30,30.0,1306.8801522208378
radial_segment_3d,0.03,10000,11,30,oc1,7,0.7315,0.1845199216198563,0.750332005312085,0.2961992136304063,0.7194330000502438,0.45963452502485325,103,104,30,30.0,1340.114594182931
radial_segment_3d,0.03,10000,11,30,oc1,8,0.757,0.5202482037883737,0.6237274862960063,0.5673076923076923,0.7627898432397124,0.4763561610831324,159,160,30,30.0,1418.267659747973
radial_segment_3d,0.03,10000,11,30,oc1,9,0.7834,0.5444154147615937,0.6837571780147662,0.6061818181818183,0.8256535307351764,0.48065132541351985,224,225,30,30.0,1518.5806837696582
radial_segment_3d,0.03,10000,11,30,oc1,10,0.8349,0.6453298497713913,0.777646595828414,0.7053364269141532,0.7345738276423788,0.47212919672658726,331,332,30,30.0,1547.4478225950152
radial_segment_3d,0.03,10000,11,30,oc1,11,0.8488,0.7148922273024167,0.7740452616690241,0.7432937181663838,0.7469025029123209,0.47522080662384725,387,388,30,30.0,1633.617661622353
radial_segment_3d,0.03,10000,11,30,oc1,12,0.8525,0.7354670150228608,0.7720260541652383,0.7533032279645426,0.777904014873025,0.4943955284441979,448,449,30,30.0,1676.3616225495934
