shape,label_noise,n_samples,seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,total_active_feature_count,avg_active_feature_count,lambda_reg,threshold_value,alpha,runtime
barbell_2d,0.003,10000,8,barbell_2d_fuzziness_003,2,hhcart_d,0,0.6425,0.0,,,0.0,0.0,0,1,0,0.0,,,0.0,7.107853889465332e-06
barbell_2d,0.003,10000,8,barbell_2d_fuzziness_003,2,hhcart_d,1,0.6425,0.0,,,0.4784615384615385,0.4377420386314381,1,2,2,0.0,,,0.0,53.31562240514904
barbell_2d,0.003,10000,8,barbell_2d_fuzziness_003,2,hhcart_d,2,0.8199,0.9560839160839161,0.6752271829316475,0.7914785226351743,0.7161538461538461,0.6214548147345234,3,4,2,2.0,,,0.0,86.85101505601779
barbell_2d,0.003,10000,8,barbell_2d_fuzziness_003,2,hhcart_d,3,0.8519,0.9406993006993007,0.7260362694300518,0.8195442914585109,0.8369580419580422,0.5966246335323395,7,8,2,2.0,,,0.0,106.35532286623493
barbell_2d,0.003,10000,8,barbell_2d_fuzziness_003,2,hhcart_d,4,0.882,0.9317482517482517,0.7806421373330209,0.84952818158633,0.9024650349650349,0.5829142764437458,15,16,2,2.0,,,0.0,122.2440762668848
barbell_2d,0.003,10000,8,barbell_2d_fuzziness_003,2,hhcart_d,5,0.8824,0.9323076923076923,0.7811108507147879,0.8500382555470544,0.9134581547484772,0.6220105496340511,30,31,2,2.0,,,0.0,135.84595891507342
barbell_2d,0.003,10000,8,barbell_2d_fuzziness_003,2,hhcart_d,6,0.8986,0.8064335664335665,0.8995319812792512,0.8504424778761062,0.9268980076527245,0.6018728678376701,52,53,2,2.0,,,0.0,140.67355386493728
barbell_2d,0.003,10000,8,barbell_2d_fuzziness_003,2,hhcart_d,7,0.9087,0.9314685314685315,0.8329164582291145,0.8794401162022977,0.9327797202797203,0.579053205182273,79,80,2,2.0,,,0.0,145.8586703990586
barbell_2d,0.003,10000,8,barbell_2d_fuzziness_003,2,hhcart_d,8,0.9366,0.9102097902097902,0.912251191477432,0.9112293475217027,0.9385572322414426,0.5755821109536705,113,114,2,2.0,,,0.0,148.39001037320122
barbell_2d,0.003,10000,8,barbell_2d_fuzziness_003,2,hhcart_d,9,0.945,0.9309090909090909,0.9165519140732581,0.9236747155148488,0.9365070598191618,0.5591619987169227,156,157,2,2.0,,,0.0,151.71022123191506
barbell_2d,0.003,10000,8,barbell_2d_fuzziness_003,2,hhcart_d,10,0.9524,0.928951048951049,0.9373412362404742,0.9331272829446473,0.9315704984670503,0.5412774002076954,202,203,2,2.0,,,0.0,152.62165138404816
barbell_2d,0.003,10000,8,barbell_2d_fuzziness_003,2,hhcart_d,11,0.9586,0.9295104895104895,0.9535150645624103,0.9413597733711048,0.9252594046269933,0.5357860034301374,252,253,2,2.0,,,0.0,154.37552888784558
barbell_2d,0.003,10000,8,barbell_2d_fuzziness_003,2,hhcart_d,12,0.9625,0.9286713286713286,0.9651162790697675,0.9465431218816821,0.9180419580419581,0.5301660458608326,304,305,2,2.0,,,0.0,155.8321600551717
