seed,dataset,data_dim,algorithm,depth,accuracy,coverage,density,f_score,gini_coverage_all_leaves,gini_density_all_leaves,splits,leaves,runtime
8,barbell_3d_fuzziness_005,3,cart,0,0.7606,0.0,,,0.0,0.0,0,1,1.1564232409000397e-05
8,barbell_3d_fuzziness_005,3,cart,1,0.7606,0.0,,,0.46031746031746046,0.2534104290253061,1,2,42.23123800707981
8,barbell_3d_fuzziness_005,3,cart,2,0.7606,0.0,,,0.6480785296574769,0.34798993674228584,3,4,74.86284364480525
8,barbell_3d_fuzziness_005,3,cart,3,0.7606,0.0,,,0.7837301587301588,0.5015327977725452,7,8,95.84567678999156
8,barbell_3d_fuzziness_005,3,cart,4,0.7702,0.13408521303258145,0.5879120879120879,0.21836734693877552,0.8185045948203844,0.5637237851808901,15,16,112.22617038618773
8,barbell_3d_fuzziness_005,3,cart,5,0.7975,0.8404344193817878,0.5504787961696307,0.6652339229624732,0.8565302144249514,0.610551489591532,29,30,120.13006774475798
8,barbell_3d_fuzziness_005,3,cart,6,0.9023,0.7944862155388471,0.7968160871386678,0.7956494457226522,0.8756204236080396,0.6086814561573717,50,51,124.9524222058244
8,barbell_3d_fuzziness_005,3,cart,7,0.919,0.8345864661654135,0.8283582089552238,0.8314606741573033,0.8889805815351386,0.6238436140915544,81,82,126.79990345006809
8,barbell_3d_fuzziness_005,3,cart,8,0.925,0.8279030910609858,0.8543103448275862,0.8408994484514214,0.8869625855271785,0.5996006803797387,120,121,129.5860336269252
8,barbell_3d_fuzziness_005,3,cart,9,0.9333,0.8471177944862155,0.8707599828252469,0.8587762015668008,0.8909225444563791,0.5950941112261703,174,175,131.8795419158414
8,barbell_3d_fuzziness_005,3,cart,10,0.9427,0.866750208855472,0.8909403177329326,0.8786788058437434,0.8820645578280406,0.5725458592344459,242,243,130.5071492260322
8,barbell_3d_fuzziness_005,3,cart,11,0.9501,0.8813700918964077,0.9075268817204301,0.8942572578936216,0.8689531684838425,0.5536505141176036,313,314,130.6243624277413
8,barbell_3d_fuzziness_005,3,cart,12,0.9555,0.8847117794486216,0.9261040664626148,0.9049348429822687,0.8570601851851851,0.5436208495724255,383,384,130.19898214330897
